output_prefix,motif_id,motif_name,SEA_NOSEA_change,SEA_NOSEA_pvalue,SEA_NOSEA_highlighted,IF_UF_change,IF_UF_pvalue,IF_UF_highlighted,highlighted,quadrant,plot_group
ETV5FOXI1_MA1946.2,MA1946.2,ETV5::FOXI1,0.02193,2.4738299999999998e-29,FALSE,-0.02051,5.24575e-19,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ETV5FOXO1_MA1947.2,MA1947.2,ETV5::FOXO1,0.00525,7.75246e-6,FALSE,0.03581,1.31309e-36,FALSE,FALSE,High in Both,Not highlighted
ETV5HOXA2_MA1948.2,MA1948.2,ETV5::HOXA2,0.02458,1.70409e-19,FALSE,-0.02159,1.1635900000000002e-18,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HOXA2_MA0900.3,MA0900.3,HOXA2,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
ETV6_MA0645.2,MA0645.2,ETV6,0.10673,2.3784099999999997e-100,TRUE,0.06755,5.19398e-68,TRUE,TRUE,High in Both,High in Both
EVX1_MA0887.2,MA0887.2,EVX1,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
EVX2_MA0888.2,MA0888.2,EVX2,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
FEV_MA0156.4,MA0156.4,FEV,0.14501,3.19408e-95,TRUE,-0.03511,4.90606e-30,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
FLI1_MA0475.3,MA0475.3,FLI1,0.1257,6.0383199999999994e-92,TRUE,-0.03836,1.83876e-26,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
FLI1DRGX_MA1949.2,MA1949.2,FLI1::DRGX,0.02672,2.81569e-24,FALSE,0.04123,1.32545e-29,FALSE,FALSE,High in Both,Not highlighted
FLI1FOXI1_MA1950.2,MA1950.2,FLI1::FOXI1,-0.02138,2.7987e-36,FALSE,-0.00984,2.34565e-9,FALSE,FALSE,Low in Both,Not highlighted
FOS_MA0476.2,MA0476.2,FOS,0.01329,5.2493e-9,FALSE,0.04576,1.32042e-35,FALSE,FALSE,High in Both,Not highlighted
FOS_MA1951.2,MA1951.2,FOS,5e-5,0.106715,FALSE,-0.04308,6.8928100000000005e-18,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOSJUN_MA0099.4,MA0099.4,FOS::JUN,-0.01043,3.19712e-5,FALSE,0.00969,2.08981e-6,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSJUN_MA1126.2,MA1126.2,FOS::JUN,0.06459,3.16521e-32,FALSE,-0.07497,2.55797e-25,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOSJUNB_MA1134.2,MA1134.2,FOS::JUNB,-0.01497,6.19966e-9,FALSE,0.01382,6.08466e-11,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
JUNB_MA1140.3,MA1140.3,JUNB,0.02752,1.41069e-10,FALSE,-0.04476,1.13715e-16,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
JUNB_MA0490.3,MA0490.3,JUNB,-0.00888,6.8538e-4,FALSE,0.00518,0.00211476,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSJUND_MA1141.2,MA1141.2,FOS::JUND,-0.01289,1.02826e-16,FALSE,0.0056,1.81661e-5,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
JUND_MA0492.2,MA0492.2,JUND,-0.03206,3.23965e-21,FALSE,0.04106,2.6391e-23,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
JUND_MA0491.3,MA0491.3,JUND,-0.01305,7.33034e-8,FALSE,0.00115,0.0163296,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSBJUNB_MA1135.2,MA1135.2,FOSB::JUNB,-0.01843,6.7355e-19,FALSE,0.00375,0.0952098,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSL1_MA0477.3,MA0477.3,FOSL1,-0.00437,0.00391946,FALSE,0.01382,5.23917e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSL1JUN_MA1128.2,MA1128.2,FOSL1::JUN,-0.01595,5.4846e-15,FALSE,0.00173,0.32909,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSL1JUNB_MA1137.2,MA1137.2,FOSL1::JUNB,-0.02821,1.3384599999999998e-29,FALSE,0.01189,1.16851e-6,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSL1JUND_MA1142.2,MA1142.2,FOSL1::JUND,0.01525,1.22242e-16,FALSE,0.01839,3.06881e-9,FALSE,FALSE,High in Both,Not highlighted
FOSL1JUND_MA1143.2,MA1143.2,FOSL1::JUND,0.01579,7.72128e-5,FALSE,0.01907,0.0241042,FALSE,FALSE,High in Both,Not highlighted
FOSL2_MA0478.2,MA0478.2,FOSL2,-0.00379,2.06468e-4,FALSE,0.02358,2.9683599999999997e-21,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSL2JUN_MA1130.2,MA1130.2,FOSL2::JUN,-0.00718,3.84974e-6,FALSE,-0.00128,0.0718145,FALSE,FALSE,Low in Both,Not highlighted
FOSL2JUN_MA1131.2,MA1131.2,FOSL2::JUN,0.02781,1.61017e-13,FALSE,-0.03777,4.07477e-14,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOSL2JUNB_MA1138.2,MA1138.2,FOSL2::JUNB,-0.02084,1.2785900000000001e-23,FALSE,0.00102,0.0147948,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSL2JUNB_MA1139.2,MA1139.2,FOSL2::JUNB,0.04475,9.06977e-18,FALSE,-0.08291,1.48194e-24,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
FOSL2JUND_MA1144.2,MA1144.2,FOSL2::JUND,-0.01506,1.03632e-8,FALSE,0.01382,6.08466e-11,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOSL2JUND_MA1145.2,MA1145.2,FOSL2::JUND,-0.00838,0.20675,FALSE,-0.03992,4.56167e-12,FALSE,FALSE,Low in Both,Not highlighted
FOXA1_MA0148.5,MA0148.5,FOXA1,-0.10343,2.82234e-76,FALSE,-0.00636,4.87947e-4,FALSE,FALSE,Low in Both,Not highlighted
FOXA2_MA0047.4,MA0047.4,FOXA2,-0.07628,3.70728e-56,FALSE,-0.00253,0.751053,FALSE,FALSE,Low in Both,Not highlighted
FOXA3_MA1683.2,MA1683.2,FOXA3,-0.08037,1.11537e-60,FALSE,-0.02214,1.7417000000000001e-19,FALSE,FALSE,Low in Both,Not highlighted
FOXC2_MA0846.2,MA0846.2,FOXC2,-0.01242,4.60664e-11,FALSE,0.06031,8.504949999999999e-53,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXD1_MA0031.2,MA0031.2,FOXD1,-0.04906,2.52194e-36,FALSE,-0.01983,1.78313e-9,FALSE,FALSE,Low in Both,Not highlighted
FOXD2_MA0847.4,MA0847.4,FOXD2,-0.04415,4.37398e-45,FALSE,0.01124,4.8014e-4,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXD3_MA0041.3,MA0041.3,FOXD3,-0.01318,2.0742e-10,FALSE,0.02179,3.13867e-12,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXE1_MA1487.3,MA1487.3,FOXE1,-0.02698,8.798449999999998e-40,FALSE,0.04011,5.90848e-35,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXF2_MA0030.2,MA0030.2,FOXF2,-0.07039,3.6365600000000005e-61,FALSE,0.00579,0.00373823,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXH1_MA0479.2,MA0479.2,FOXH1,-0.03129,3.1794500000000002e-24,FALSE,-0.01862,1.95481e-6,FALSE,FALSE,Low in Both,Not highlighted
FOXJ2ELF1_MA1952.2,MA1952.2,FOXJ2::ELF1,0.04319,3.60357e-71,FALSE,0.01237,2.19775e-18,FALSE,FALSE,High in Both,Not highlighted
PITX1_MA0682.3,MA0682.3,PITX1,0.00583,6.33281e-4,FALSE,0.04626,4.02309e-26,FALSE,FALSE,High in Both,Not highlighted
FOXK1_MA0852.3,MA0852.3,FOXK1,-0.08601,3.4029399999999997e-71,FALSE,-0.00517,1.15609e-4,FALSE,FALSE,Low in Both,Not highlighted
FOXK2_MA1103.3,MA1103.3,FOXK2,-0.07202,8.75413e-66,FALSE,3.5e-4,0.333054,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXO1ELF1_MA1953.2,MA1953.2,FOXO1::ELF1,-0.02249,1.24236e-37,FALSE,-0.00461,0.00164313,FALSE,FALSE,Low in Both,Not highlighted
FOXO1ELK1_MA1954.2,MA1954.2,FOXO1::ELK1,-0.01518,2.4553700000000002e-26,FALSE,-0.0124,5.39185e-11,FALSE,FALSE,Low in Both,Not highlighted
FOXO1ELK3_MA1955.2,MA1955.2,FOXO1::ELK3,-0.01453,9.64845e-18,FALSE,-0.0304,1.9196599999999998e-37,FALSE,FALSE,Low in Both,Not highlighted
FOXO1FLI1_MA1956.2,MA1956.2,FOXO1::FLI1,-0.03699,8.43756e-49,FALSE,-0.01905,2.0939599999999997e-20,FALSE,FALSE,Low in Both,Not highlighted
FOXP1_MA0481.4,MA0481.4,FOXP1,-0.08037,1.11537e-60,FALSE,-0.02214,1.7417000000000001e-19,FALSE,FALSE,Low in Both,Not highlighted
FOXP2_MA0593.2,MA0593.2,FOXP2,-0.02979,3.9786099999999996e-35,FALSE,0.01804,5.51272e-14,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
GABPA_MA0062.4,MA0062.4,GABPA,0.06933,1.68167e-90,FALSE,0.05813,9.137159999999999e-71,TRUE,TRUE,High in Both,High in Both
GATA1_MA0035.5,MA0035.5,GATA1,0.03507,3.42726e-14,FALSE,-0.01614,0.116843,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
GATA1TAL1_MA0140.3,MA0140.3,GATA1::TAL1,-0.01103,9.3398e-4,FALSE,5e-4,0.0647197,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
GATA2_MA0036.4,MA0036.4,GATA2,-0.0555,4.54222e-36,FALSE,-0.02254,3.61939e-12,FALSE,FALSE,Low in Both,Not highlighted
GATA4_MA0482.3,MA0482.3,GATA4,-0.01673,3.50019e-18,FALSE,0.0036,0.022403,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
GATA5_MA0766.3,MA0766.3,GATA5,-0.0136,3.35802e-5,FALSE,0.01587,1.51953e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
GATA6_MA1104.3,MA1104.3,GATA6,-0.05727,3.693199999999999e-52,FALSE,0.015,5.39639e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
GBX1_MA0889.2,MA0889.2,GBX1,-0.10405,3.68213e-50,FALSE,-0.00451,0.860568,FALSE,FALSE,Low in Both,Not highlighted
GBX2_MA0890.2,MA0890.2,GBX2,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
GCM1_MA0646.2,MA0646.2,GCM1,0.0247,2.82221e-13,FALSE,0.01421,0.0179256,FALSE,FALSE,High in Both,Not highlighted
SOX2_MA0143.5,MA0143.5,SOX2,0.025,3.15193e-13,FALSE,0.00572,0.681299,FALSE,FALSE,High in Both,Not highlighted
GCM2_MA0767.2,MA0767.2,GCM2,0.00988,1.53967e-5,FALSE,-0.01064,0.0130908,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
GFI1_MA0038.3,MA0038.3,GFI1,-0.03914,5.4389599999999994e-39,FALSE,0.0232,1.35185e-17,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
GLI3_MA1491.3,MA1491.3,GLI3,0.05516,1.9914199999999997e-51,FALSE,0.05045,1.1913600000000001e-41,FALSE,FALSE,High in Both,Not highlighted
GLIS1_MA0735.2,MA0735.2,GLIS1,-0.03756,6.61947e-29,FALSE,-0.04479,6.33511e-23,FALSE,FALSE,Low in Both,Not highlighted
GRHL1_MA0647.2,MA0647.2,GRHL1,0.0958,4.77038e-48,FALSE,-0.01194,0.00202988,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
GRHL2_MA1105.3,MA1105.3,GRHL2,0.02492,1.35738e-26,FALSE,0.02464,1.46008e-19,FALSE,FALSE,High in Both,Not highlighted
GSC_MA0648.2,MA0648.2,GSC,0.00583,6.33281e-4,FALSE,0.04626,4.02309e-26,FALSE,FALSE,High in Both,Not highlighted
GSC2_MA0891.2,MA0891.2,GSC2,0.00583,6.33281e-4,FALSE,0.04626,4.02309e-26,FALSE,FALSE,High in Both,Not highlighted
GSX1_MA0892.2,MA0892.2,GSX1,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
GSX2_MA0893.3,MA0893.3,GSX2,-0.05742,1.11065e-22,FALSE,0.13422,5.72933e-42,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
TCF3_MA0522.4,MA0522.4,TCF3,0.00783,6.05094e-4,FALSE,-0.12842,8.95467e-67,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
HAND2_MA1638.2,MA1638.2,HAND2,-0.0133,8.61069e-16,FALSE,4.3e-4,0.798332,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HES1_MA1099.3,MA1099.3,HES1,0.13882,1.10006e-71,TRUE,0.02974,8.47749e-12,FALSE,TRUE,High in Both,High in Both
HES2_MA0616.3,MA0616.3,HES2,0.08367,1.5928e-55,FALSE,-0.00305,0.0177277,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HESX1_MA0894.2,MA0894.2,HESX1,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
HEY2_MA0649.2,MA0649.2,HEY2,0.09276,3.55613e-50,FALSE,0.00375,0.0327831,FALSE,FALSE,High in Both,Not highlighted
HIC2_MA0738.2,MA0738.2,HIC2,0.05762,3.08359e-57,FALSE,-0.02808,3.63233e-20,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HIF1A_MA1106.2,MA1106.2,HIF1A,0.0673,4.649669999999999e-53,FALSE,-0.04678,4.68065e-30,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HINFP_MA0131.3,MA0131.3,HINFP,0.11502,2.9257599999999996e-63,TRUE,-0.03688,1.0272e-12,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
HLF_MA0043.4,MA0043.4,HLF,-0.08291,1.16234e-53,FALSE,-0.01507,8.33736e-4,FALSE,FALSE,Low in Both,Not highlighted
HMBOX1_MA0895.2,MA0895.2,HMBOX1,-0.02597,3.71711e-15,FALSE,0.02785,6.11824e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HNF1A_MA0046.3,MA0046.3,HNF1A,0.0225,2.07036e-7,FALSE,-0.01249,0.020943,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HNF4A_MA1494.2,MA1494.2,HNF4A,-0.09015,9.85274e-72,FALSE,-0.00604,0.123953,FALSE,FALSE,Low in Both,Not highlighted
HNF4A_MA0114.5,MA0114.5,HNF4A,0.09615,9.28002e-35,FALSE,0.10521,4.85443e-19,TRUE,TRUE,High in Both,High in Both
HNF4G_MA0484.3,MA0484.3,HNF4G,0.09615,9.28002e-35,FALSE,0.10521,4.85443e-19,TRUE,TRUE,High in Both,High in Both
HOXA10_MA0899.2,MA0899.2,HOXA10,-0.11578,4.84232e-72,TRUE,0.03682,9.80358e-16,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
HOXA4_MA1496.2,MA1496.2,HOXA4,-0.06162,8.75542e-43,FALSE,0.03305,4.6237999999999997e-20,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXA6_MA1497.2,MA1497.2,HOXA6,0.02392,3.57468e-15,FALSE,-0.00959,0.00449049,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HOXA7_MA1498.3,MA1498.3,HOXA7,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
HOXA9_MA0594.3,MA0594.3,HOXA9,-0.02802,0.0016454,FALSE,0.01093,0.0652139,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXB2_MA0902.3,MA0902.3,HOXB2,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
TBX3_MA1566.3,MA1566.3,TBX3,-0.06152,1.3402599999999998e-40,FALSE,0.02599,4.34414e-11,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXB3_MA0903.2,MA0903.2,HOXB3,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
HOXB4_MA1499.2,MA1499.2,HOXB4,-0.05418,2.92848e-60,FALSE,0.01099,6.23178e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXB5_MA0904.3,MA0904.3,HOXB5,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
HOXB6_MA1500.2,MA1500.2,HOXB6,0.02392,3.57468e-15,FALSE,-0.00959,0.00449049,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HOXB7_MA1501.2,MA1501.2,HOXB7,0.02392,3.57468e-15,FALSE,-0.00959,0.00449049,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HOXB8_MA1502.2,MA1502.2,HOXB8,0.02392,3.57468e-15,FALSE,-0.00959,0.00449049,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HOXB9_MA1503.2,MA1503.2,HOXB9,-0.10075,5.864349999999999e-63,FALSE,-0.01714,2.10851e-5,FALSE,FALSE,Low in Both,Not highlighted
HOXC10_MA0905.2,MA0905.2,HOXC10,-0.09083,1.43701e-57,FALSE,-0.00548,0.0440108,FALSE,FALSE,Low in Both,Not highlighted
HOXC11_MA0651.3,MA0651.3,HOXC11,-0.0514,1.5406499999999999e-21,FALSE,-0.09061,1.9012699999999997e-27,TRUE,TRUE,Low in Both,Low in Both
HOXC12_MA0906.2,MA0906.2,HOXC12,-0.06529,1.1490299999999998e-39,FALSE,0.03109,6.90055e-11,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXC13_MA0907.2,MA0907.2,HOXC13,-0.08495,1.14723e-55,FALSE,0.02168,4.34845e-11,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXC4_MA1504.2,MA1504.2,HOXC4,-0.05418,2.92848e-60,FALSE,0.01099,6.23178e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXC8_MA1505.2,MA1505.2,HOXC8,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
HOXC9_MA0485.3,MA0485.3,HOXC9,-0.09699,2.5403300000000003e-55,FALSE,-0.00913,0.0464203,FALSE,FALSE,Low in Both,Not highlighted
HOXD10_MA1506.2,MA1506.2,HOXD10,-0.0374,2.36224e-16,FALSE,0.0168,0.0289002,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXD11_MA0908.2,MA0908.2,HOXD11,-0.12347,3.7990799999999996e-69,TRUE,-0.02427,5.52528e-9,FALSE,TRUE,Low in Both,Low in Both
HOXD12_MA0873.2,MA0873.2,HOXD12,-0.04609,1.7009600000000002e-26,FALSE,-0.05223,1.5938900000000001e-18,FALSE,FALSE,Low in Both,Not highlighted
HOXD12ELK1_MA1958.2,MA1958.2,HOXD12::ELK1,0.05583,2.2276799999999998e-44,FALSE,0.0379,7.113300000000001e-24,FALSE,FALSE,High in Both,Not highlighted
HOXD4_MA1507.2,MA1507.2,HOXD4,-0.05418,2.92848e-60,FALSE,0.01099,6.23178e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXD8_MA0910.3,MA0910.3,HOXD8,0.02392,3.57468e-15,FALSE,-0.00959,0.00449049,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HOXD9_MA0913.3,MA0913.3,HOXD9,-0.11822,4.4705e-73,TRUE,0.03962,1.24297e-30,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
IKZF1_MA1508.2,MA1508.2,IKZF1,0.02383,2.69563e-43,FALSE,0.00326,0.634021,FALSE,FALSE,High in Both,Not highlighted
IRF2_MA0051.2,MA0051.2,IRF2,0.01817,2.045e-25,FALSE,-0.00731,0.00397279,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
IRF3_MA1418.2,MA1418.2,IRF3,0.06827,5.52824e-71,FALSE,0.0422,6.9155199999999994e-43,FALSE,FALSE,High in Both,Not highlighted
IRF4_MA1419.2,MA1419.2,IRF4,0.0245,1.1097999999999999e-21,FALSE,-0.02197,4.82038e-12,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
IRF7_MA0772.2,MA0772.2,IRF7,0.07682,2.9442700000000003e-55,FALSE,-0.00656,0.727439,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
IRF8_MA0652.2,MA0652.2,IRF8,0.07388,2.0106799999999999e-50,FALSE,-0.04106,2.17926e-17,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ISL2_MA0914.2,MA0914.2,ISL2,-0.01121,9.22164e-14,FALSE,-0.04539,2.3845799999999998e-31,FALSE,FALSE,Low in Both,Not highlighted
ISX_MA0654.2,MA0654.2,ISX,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
JDP2_MA0656.2,MA0656.2,JDP2,0.01119,0.0082593,FALSE,-0.07906,2.81781e-32,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
JUNJUNB_MA1132.2,MA1132.2,JUN::JUNB,0.03838,4.04453e-31,FALSE,0.00118,0.612765,FALSE,FALSE,High in Both,Not highlighted
JUNJUNB_MA1133.2,MA1133.2,JUN::JUNB,-0.0223,4.71981e-12,FALSE,-0.01783,4.86847e-4,FALSE,FALSE,Low in Both,Not highlighted
KLF1_MA0493.3,MA0493.3,KLF1,-0.00882,2.25703e-17,FALSE,-0.04101,3.02954e-62,TRUE,TRUE,Low in Both,Low in Both
KLF11_MA1512.2,MA1512.2,KLF11,0.07022,9.02658e-81,FALSE,-0.07602,5.7738800000000006e-70,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF13_MA0657.2,MA0657.2,KLF13,0.12921,2.5588799999999998e-79,TRUE,-0.03538,3.65497e-19,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF15_MA1513.2,MA1513.2,KLF15,0.03732,3.88071e-63,FALSE,-0.05224,2.37643e-63,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF17_MA1514.2,MA1514.2,KLF17,-0.02002,3.5481799999999996e-34,FALSE,0.00709,1.63263e-5,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
KLF2_MA1515.2,MA1515.2,KLF2,9.7e-4,0.216778,FALSE,-0.04315,2.3860399999999998e-65,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF3_MA1516.2,MA1516.2,KLF3,0.11627,3.0593599999999995e-98,TRUE,-0.02235,2.63138e-32,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF4_MA0039.5,MA0039.5,KLF4,-0.00992,4.6735800000000005e-24,FALSE,-0.03126,6.991979999999999e-54,FALSE,FALSE,Low in Both,Not highlighted
KLF6_MA1517.2,MA1517.2,KLF6,0.09662,2.68597e-77,FALSE,-0.00403,0.358979,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
KLF7_MA1959.2,MA1959.2,KLF7,0.0128,1.479e-26,FALSE,-0.06131,2.8928800000000002e-83,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF9_MA1107.3,MA1107.3,KLF9,0.07698,2.70006e-88,FALSE,-0.0647,2.28666e-60,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
LBX1_MA0618.2,MA0618.2,LBX1,-0.10405,3.68213e-50,FALSE,-0.00451,0.860568,FALSE,FALSE,Low in Both,Not highlighted
LBX2_MA0699.2,MA0699.2,LBX2,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
LHX2_MA0700.3,MA0700.3,LHX2,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
LHX5_MA1519.2,MA1519.2,LHX5,-0.05742,1.11065e-22,FALSE,0.13422,5.72933e-42,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
LHX6_MA0658.2,MA0658.2,LHX6,-0.11237,2.4979299999999996e-53,TRUE,0.03652,1.74707e-6,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
LHX9_MA0701.3,MA0701.3,LHX9,-0.10405,3.68213e-50,FALSE,-0.00451,0.860568,FALSE,FALSE,Low in Both,Not highlighted
LMX1A_MA0702.3,MA0702.3,LMX1A,-0.16445,1.16775e-69,TRUE,0.05261,3.41513e-17,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
LMX1B_MA0703.3,MA0703.3,LMX1B,-0.08848,3.6584e-42,FALSE,0.04675,3.1874400000000002e-18,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
MAF_MA1520.2,MA1520.2,MAF,0.02095,1.91048e-9,FALSE,0.02912,5.79938e-8,FALSE,FALSE,High in Both,Not highlighted
MAFNFE2_MA0501.2,MA0501.2,MAF::NFE2,-0.05454,3.1286500000000004e-61,FALSE,-0.01418,1.4167e-12,FALSE,FALSE,Low in Both,Not highlighted
NFE2_MA0841.2,MA0841.2,NFE2,-0.03449,9.738759999999999e-29,FALSE,0.02292,9.18971e-19,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
MAFA_MA1521.2,MA1521.2,MAFA,0.08991,2.2876799999999997e-58,FALSE,0.01457,7.4514e-10,FALSE,FALSE,High in Both,Not highlighted
MAFF_MA0495.4,MA0495.4,MAFF,0.09537,1.4205999999999997e-51,FALSE,-0.02616,1.26817e-7,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
